0,1,2,3,4,5,6,7
0.6067846801000661,-0.3616710820455698,0.7353669049618143,-1.1643733671134266,2.85188983553942,-1.8613686549404675,-1.8200472774699217,-0.12408112282786579
0.5708998450005756,-0.3676391297580328,0.7296293874007355,-1.1709067706256913,2.85188983553942,-1.8386650543106728,-1.8472575848775905,-0.11358788799447385
0.6184230049971983,-0.2524558089074848,0.7289146124857188,-1.0274684314362237,2.85188983553942,-1.7369529234891916,-1.8051301340429964,-0.07896021304427962
0.6116339821405384,-0.20650184152151438,0.7389504386573705,-1.0072847104832536,2.85188983553942,-1.7569320920434113,-1.849737784628091,-0.08210818349429802
0.6009655176515006,-0.11101307812209565,0.7382356637423537,-0.9533721743264124,2.85188983553942,-1.7687379643709047,-1.7851807012672296,-0.06636833124420953
0.6174531445891039,-0.10683544472337156,0.7289146124857188,-0.9665250730516888,2.85188983553942,-1.81686959770607,-1.8076283062554572,-0.008655539660554434
0.6368503527509912,-0.05730064870992329,0.7468515992044455,-0.906471328908209,2.85188983553942,-1.8186858857564538,-1.7826825290547688,0.02282416483962139
0.6601270025452565,-0.08833449681473358,0.7605385729149657,-0.9210686550571341,2.85188983553942,-1.8250428939327956,-1.7826825290547688,0.0375146936063708
0.688252954379993,-0.012540290866445432,0.75982379799995,-0.8302993052359358,2.85188983553942,-1.8250428939327956,-1.7726538952810034,0.07004372158988571
0.6446092360157463,-0.08714088727224098,0.7032116929065423,-0.9231539873641228,2.85188983553942,-1.8286754700335632,-1.7726538952810034,0.04381063450640527
0.6669160254019162,-0.13190124511571882,0.7103401238157608,-0.8821265090857884,2.85188983553942,-1.8295836140587551,-1.7500445381351337,0.0752903390065811
0.6901926751961815,-0.16174148367803654,0.6586155336817908,-0.9314570536139698,2.85188983553942,-1.8559197907893168,-1.755076827483975,0.09627680867336498
0.6843735127476149,-0.14980538825310918,0.6047562779232452,-0.9148222238806937,2.85188983553942,-1.8359406222350978,-1.6892257268619817,0.060599810239832845
0.7028008605014079,-0.19456574609658703,0.5770635795265887,-0.9869670691068995,2.85188983553942,-1.869541951167194,-1.70196820239173,0.07319169203990294
0.5059191976582531,-0.13488526897195033,0.6117108446639464,-0.8875981149555034,2.85188983553942,-1.8550116467641249,-1.7146567605355962,0.003936342139515662
0.38080720501408055,-0.09907698269716832,0.5598413677228786,-0.8388510808434978,2.85188983553942,-1.8223184618572206,-1.6841215476652995,-0.13982097507795313
0.3429826490984004,-0.08594727772974838,0.5256191038863419,-0.8023386339821311,2.85188983553942,-1.7832682687739738,-1.6917778164603245,-0.1083412705777773
0.36431957807647614,-0.08714088727224098,0.5025144877144541,-0.845250563932378,2.85188983553942,-1.7360447794639997,-1.6636509134926876,-0.12617976979454396
0.39341539031930695,0.038188114689495435,0.5392771002354417,-0.7936816351847671,2.85188983553942,-1.72605519518689,-1.6482485135928382,-0.1030946531610819
0.41766190052166646,0.06086669599685751,0.5249429654532181,-0.8152715205832747,2.85188983553942,-1.7687379643709047,-1.6094998856067517,-0.08210818349429802
0.4419084107240249,0.04654338148694497,0.5577839750620874,-0.8707241416090401,2.85188983553942,-1.7887171329251246,-1.6224400582180614,-0.029642009327338317
0.4583960376616294,0.05907628168311861,0.5536595306200328,-0.8461019151953232,2.85188983553942,-1.8041555813533847,-1.627616127262584,-0.06846697821088768
0.49040143112874296,0.06026989122561121,0.537905505128248,-0.8409842418731241,2.85188983553942,-1.8241347499076046,-1.6405203549499725,-0.04748050854410497
0.4128125984811941,0.1396449258013785,0.5297145709669773,-0.7684663326103468,2.85188983553942,-1.8250428939327956,-1.6327742238451481,-0.052727125960800356
0.42251120256213776,0.18142125978862353,0.5433822264365505,-0.7540220583738614,2.85188983553942,-1.814145165630494,-1.5860997401346366,-0.040135244160730256
0.3352237658336453,0.16351711665123317,0.5052287005674222,-0.7741292533706104,2.85188983553942,-1.8286754700335632,-1.599111802593785,-0.11778518192783016
0.3061279535908145,0.09190054410166913,0.4808877169749661,-0.831581115002618,2.85188983553942,-1.8250428939327956,-1.6172639891735368,-0.13982097507795313
0.25569521236990805,0.12472480652021832,0.49101047523087704,-0.8409842418731241,2.85188983553942,-1.81686959770607,-1.6250280927403238,-0.12408112282786579
0.2828513037965503,0.1396449258013785,0.44532283539265505,-0.8358570028063984,2.85188983553942,-1.7732786844968635,-1.619852023695799,-0.1282784167612221
0.2828513037965503,0.11278871109529098,0.4620620911727053,-0.8409842418731241,2.85188983553942,-1.782360124748782,-1.6327742238451481,-0.12932774024456117
0.2207802376785117,0.1456129735138415,0.4160363821179214,-0.8208579153873196,2.85188983553942,-1.7769112605976312,-1.619852023695799,-0.24475332341187253
0.2624842352265689,0.12770883037645114,0.4213392392577068,-0.8345751930397173,2.85188983553942,-1.782360124748782,-1.627616127262584,-0.20802700149500133
0.32746488256889134,0.14262894965761,0.4680990414684533,-0.8260138516876275,2.85188983553942,-1.7714623964464804,-1.6482485135928382,-0.1733993265448071
0.35462097399553255,0.19335735521355085,0.44799841176373034,-0.7893483529138211,2.85188983553942,-1.8277673260083713,-1.601717809578008,-0.15765947429471977
0.34589223032268424,0.2590058800506519,0.45268308519323047,-0.7443606564011124,2.85188983553942,-1.8223184618572206,-1.6068938786225306,-0.16920203261145078
0.4040838548083448,0.2572154657369117,0.49844799799523815,-0.7346705571947822,2.85188983553942,-1.8468383505373993,-1.6224400582180614,-0.15870879777805885
0.40990301725691136,0.22916564148833288,0.48156385540809005,-0.7544620826221251,2.85188983553942,-1.890429263746605,-1.6327742238451481,-0.15346218036136347
0.4079632964407229,0.12770883037645114,0.47483144843827224,-0.798014917455713,2.85188983553942,-1.9703459379634833,-1.627616127262584,-0.17444865002814733
0.36431957807647614,0.12174078266398682,0.4964195826958674,-0.7819731638831393,2.85188983553942,-1.9612644977115659,-1.6302041617848464,-0.17969526744484274
0.3604401364440991,0.10503024906908907,0.5133713391263277,-0.8174238131019566,2.85188983553942,-1.9685296499130995,-1.637932320427712,-0.1765472969948255
0.39341539031930695,-0.03939650557253162,0.5276668374266597,-0.879170694026799,2.85188983553942,-2.0039472668955796,-1.6790173684686176,-0.18494188486153812
0.3555908344036279,-0.12294917354702299,0.5018383492813302,-0.9106515592667153,2.85188983553942,-2.028467155575758,-1.6790173684686176,-0.17235000306146803
0.3449223699145889,-0.19575935563907965,0.5249429654532181,-0.853764076561829,2.85188983553942,-2.0084879870215393,-1.666220975552989,-0.17864594396150366
0.3701387405250427,-0.13488526897195033,0.5495447452984504,-0.8516404812767304,2.85188983553942,-2.0084879870215393,-1.6687730651513302,-0.16500473867809448
0.3555908344036279,-0.19456574609658703,0.5625942170577396,-0.8821265090857884,2.85188983553942,-2.065701060608622,-1.6764473064083159,-0.16710338564477265
0.36625929889266573,-0.17367757910296386,0.6012886536733674,-0.8930601550806908,2.85188983553942,-2.050262612180362,-1.6738952168099728,-0.17759662047816457
0.36625929889266573,-0.31929794328707717,0.602679567021507,-0.9056391091343183,2.85188983553942,-2.0702417807345808,-1.666220975552989,-0.1482155629446669
0.3400730678741177,-0.3658487154442939,0.6047562779232452,-0.9537835013410939,2.85188983553942,-2.1111082618682113,-1.6738952168099728,-0.1639554151947554
0.3691688801169485,-0.4255291925689306,0.6131114171325606,-0.9706287774539751,2.85188983553942,-2.118373414069746,-1.6917778164603245,-0.194385796211591
0.39341539031930695,-0.37360717747049715,0.6361484194611352,-0.9665250730516888,2.85188983553942,-2.105659397717061,-1.6790173684686176,-0.18284323789485996
0.3235854409365132,-0.3228787719145563,0.6117108446639464,-0.9459491565730929,2.85188983553942,-2.118373414069746,-1.6790173684686176,-0.15765947429471977
0.29739920991796626,-0.2870704856397743,0.5957346594012792,-0.8939019405991083,2.85188983553942,-2.1111082618682113,-1.6738952168099728,-0.1765472969948255
0.3100073952231926,-0.3658487154442939,0.5722340192899907,-0.8905443642699652,2.85188983553942,-2.154699175077418,-1.6738952168099728,-0.20278038407830476
0.32552516175270174,-0.3646551059018013,0.602679567021507,-0.9239862071380136,2.85188983553942,-2.169229479480487,-1.6764473064083159,-0.2269148241951059
0.28188144338845605,-0.46014386930122003,0.6200756429937353,-0.9418167549372243,2.85188983553942,-2.1801272077827885,-1.70196820239173,-0.2678384400453346
0.26636367685894585,-0.4213515591702065,0.6207710996678052,-0.9169075561876824,2.85188983553942,-2.2164529687904606,-1.7146567605355962,-0.24999994082856908
